0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0.021458395,0.0012491172,-0.0011219512,-0.009253257,0.010057573,0.0031366064,-0.0042256378,0.0038632434,-0.024945388,0.015701717,0.0020858797,0.017128833,0.0049511134,0.0051166746,0.017030692,0.011782868,0.028741017,-0.0045098965,-0.0054110643,-0.0017280079,-0.01359925,-0.023703262,-0.015428385,-0.0137671195,0.023588518,0.008674399,0.013646604,0.012002091,0.006827945,-0.011023361,-0.018727878,-0.0016088504,-0.028745534,0.0111206,-0.002176529,0.0011214255,-0.009160276,-0.011971055,-0.0037962326,0.019530857,-0.017951433,-0.013117691,-0.004742585,-0.002486315,-0.009369623,0.027393635,-0.011445559,0.030019926,-0.007969482,-0.008480992,0.016519662,0.00022521462,0.0012641432,-0.0039370963,-0.00910056,-0.0009953578,0.00504115,-0.019075083,0.006954409,0.016550139,-0.002599991,0.001068841,-0.021662334,-0.011764219,0.007059959,-0.007810465,0.0009880549,-0.021059126,0.012970962,-0.004622661,-0.00874203,-0.0059522316,0.0033633916,0.0014758611,0.002279603,-0.024665706,0.003575591,0.011630399,0.00897916,0.008566688,0.013093491,-0.019713297,-0.019572247,-0.00070524286,0.020618709,0.0040914984,0.0024130105,-0.00028804925,-0.0102048805,-0.012121731,1.2017472e-05,0.021535408,0.010654515,-0.009194539,-3.333461e-05,0.028551841
-0.0048290533,-0.0022107684,0.01021067,0.0074626277,0.0021590437,-0.0027058737,0.015496412,-0.0012850759,-0.022960836,0.0047818027,0.0022009718,-0.009937518,0.002402965,0.0022547492,0.02352728,0.014299714,0.028736306,-0.018737655,0.00622121,-0.0139484,-0.014794412,-0.017058216,-0.017403457,0.0015302198,0.010806305,0.017710716,0.026959544,0.0013982228,-0.005018676,0.02014117,0.0052464674,-0.009099047,-0.002073783,0.005985585,0.005151056,-0.014990167,-0.007449474,0.008621303,0.008959507,0.003948712,-0.011952422,-0.022073947,-0.0018426486,0.0005641424,0.009028305,0.015497022,0.0305687,-0.01133241,0.0033129165,0.0028340868,0.026546981,-0.0022935981,-0.0073338696,0.013966172,-0.008018675,0.0060385102,-0.0150835635,-0.014993455,0.0117437,0.009010943,0.008579144,-0.01845656,0.0066486215,0.004093628,-0.017698543,-0.003204796,0.016688414,-0.0005586064,-0.0039907005,-0.01702152,-0.012946533,0.0016329209,0.019907711,-0.0067900745,-7.778864e-05,0.003576369,-0.006141985,0.013693071,-0.025348641,-0.007938971,-0.009109567,0.008153016,-0.003962603,-0.00094611896,0.02562768,-0.018575573,0.014188669,0.013768977,-0.008993112,-0.024087826,-0.004172973,0.028388366,-0.005744566,0.0052530095,-0.0053169183,-0.0039650905
-0.008577851,-0.004835114,-0.004084098,0.025934393,0.009196175,0.01352581,0.02319284,0.013324074,-0.007925718,-0.002639784,-0.0055666706,-0.0144205745,-0.0027414814,0.0011391187,0.002465566,-0.00017006276,-0.011639957,0.0152494535,-0.0046098307,0.017198067,0.007975342,0.009911582,-0.022720978,-0.0017699383,0.008504132,0.030715777,-0.013749278,-0.0034173694,0.009383557,0.0014451286,-0.0069024595,-0.0016037896,0.012246081,-0.0103064235,-0.0058807055,-0.025560249,-0.0035565174,-0.00089884095,-0.0013600982,0.006441378,-0.00018039595,0.0012023038,-0.019539189,0.0049573756,-0.0136759095,0.009089184,0.015546565,-0.013424551,0.004817576,0.020745223,-0.0036210069,0.0047744364,-0.025627602,-0.012272418,-0.01456346,-0.009234458,-0.016420886,-0.021771746,0.02595127,0.018801557,0.010597027,-0.0063252407,0.025925834,-0.015326567,-0.006500285,0.0046550273,0.005050964,0.0161429,-0.010837485,0.007813654,-0.008937015,0.002552473,-0.0049108746,0.014542417,0.015689943,-0.01994761,0.005911461,0.0011239444,-0.01271189,-0.017139219,0.004005361,0.029324561,-0.01135083,-0.011300718,-0.0057384763,-0.010671572,0.006354633,0.007100871,-0.0077022915,-0.021521255,-0.0023185303,-0.008794357,-0.016861679,0.00019008984,0.004838707,0.01028101
-0.0014670923,-0.010012253,-0.019375954,-0.019593038,0.0144688105,-0.0010544348,0.0017516541,0.040896654,0.0036332342,0.0014143899,-0.010617977,-0.016559955,0.0034715026,0.0037278342,-0.011406436,-0.0043782876,-0.010275045,0.01730406,0.006806924,-0.002379995,0.012475616,0.01909555,-0.0014099007,-0.006877435,0.013432294,0.012967544,-0.00045680316,0.0026522814,0.015726041,0.0020462528,0.014806538,-0.011648631,-0.008992662,-0.004912708,-0.0032165537,-0.018196037,0.006675293,-0.0072605186,-0.00631104,-0.006077792,-0.014835289,0.0004902161,0.0004662597,-0.010117411,0.007000881,-0.006431122,-0.012729598,-0.0139632085,0.015508375,0.022031007,0.00036110356,-0.0032524995,-0.021909699,0.013461753,0.0056683524,-0.025742112,-0.0051546227,-0.014336633,-0.010300382,-0.007763742,-0.016974267,-0.028382577,-0.0054393113,-0.0066117146,-0.01425118,8.37269e-05,0.006447732,0.030326853,-0.0049613486,0.0023540475,0.017280534,0.01910313,-0.0021419,0.010167654,0.028076438,0.00046087382,0.010429574,-0.022359869,0.027619727,-0.011519576,-0.021556847,0.011099472,0.027982697,-0.006206677,-0.012410191,-0.0023174975,0.01148902,-0.002296436,0.0064671547,-0.0056795995,0.010565698,-0.0060395966,-0.0035837411,-0.0044348617,0.004204437,-0.011316989
0.0013569982,-0.0126231015,-0.017020732,-0.0056106914,0.008062839,-0.010616864,-0.0064422437,-0.0060876855,0.008948196,0.0065947985,-0.0064012343,-0.0039590877,0.0024511374,0.008522558,-0.011888144,0.012170293,-0.0086561255,-0.001147628,-0.01276993,0.02078933,-0.007294313,0.006734966,0.006270393,0.012333212,0.008972551,-0.00499018,-0.027122797,0.019063715,-0.016514005,-0.005553579,0.009097981,-0.020065665,-0.011270009,-0.005524483,-0.009354285,-0.018778978,0.0046916506,0.015432132,-0.003249094,0.0065264017,-0.013108362,-0.019634899,-0.0021443095,-0.022612356,0.014462602,-0.006561915,0.0074716806,-0.0022911222,0.00060313835,-0.014947695,-0.0047270874,-0.0015634353,-0.02070264,0.023201935,0.027436897,-0.004373809,0.018712875,0.01100245,0.002675749,-0.00083440443,-0.0004177032,-0.011887937,0.001139068,-0.008379863,-0.0014662103,-0.012873334,0.0024577677,0.023861801,0.0015705085,-0.0024813914,0.017267251,0.007990508,0.021323226,-0.005229039,-0.015793182,-0.0091176005,0.012507896,0.0008693504,0.0055384543,-0.009766582,-0.02995679,0.025163561,-0.008622295,-0.0104265185,0.0015079089,-0.0015989923,0.017172648,-0.010855763,-0.0235978,-0.008362567,0.007988594,0.000420837,0.031376645,-0.0077106617,0.02479735,0.008472871
-0.0019414357,0.012852523,-0.019268028,0.0042914227,0.019064367,-0.0143604325,-0.00700069,-0.004362922,0.011484422,-0.0011343916,-0.015761595,-0.009592599,0.003164957,-0.0052920557,-0.0125530055,-0.0019402964,0.00308616,-0.0034251697,-0.014020531,0.012795182,0.001477219,-0.0050905044,0.0044877036,0.006013544,-0.0038708346,-0.008229405,-0.0069276574,0.030216465,-0.015852123,-0.012543678,0.027740583,-0.007044703,-0.0035065026,-0.00035229386,-0.0002112574,-0.019284626,0.0024944718,0.018668726,-0.010403488,-0.00015471799,-0.019793963,-0.017284736,0.009521518,0.013976839,0.028225249,-0.017195426,0.0015171786,0.010586893,-0.009519651,-0.018162318,0.011321469,0.004568284,-0.017912704,0.01499803,0.010360414,0.014187732,0.01797378,0.021239774,-0.00561999,-0.001301762,-0.005304747,-0.006525452,-0.006089973,-0.009023427,-0.0074616005,-0.013970025,0.007230543,0.018496076,0.011258586,-0.006594345,0.04040074,0.006007027,0.01615692,-0.0091787465,-0.019404696,-0.00578308,0.0002767913,-0.00077063096,-0.009582958,0.0041257655,-0.027852146,0.017360855,-0.016570736,-0.0040131207,-0.00275847,0.0023992958,-0.0055566253,-0.0147439465,-0.02255018,-0.0037141559,-0.0008890104,0.01393801,0.02012168,0.003171919,0.012191845,-0.0012955365
0.0042925016,2.3248109e-05,-0.0034822694,0.019884717,0.023523293,0.006547526,-0.009206518,-0.011593584,-0.0035248767,0.00024933318,-0.013765074,0.041047752,0.0056748833,-0.005259813,-0.008004429,-0.011867035,0.031467717,-0.018114585,-0.021382118,-0.0010804608,-0.0067293714,-0.023180097,0.006876965,0.018054157,-0.005870039,-0.0037721763,-0.007902192,-0.0017321683,0.0064689997,-0.0012878923,0.0010197713,0.00042694242,-0.008003236,0.034463003,0.0018536503,-0.010709589,-0.007608052,0.012537282,-0.013187059,-0.022122307,-0.013184694,-0.016083363,0.0015415514,0.006396578,-0.020000434,0.010313773,-0.009453342,0.0023650397,0.0061396803,-0.015520813,-0.010524561,-0.010194022,-0.023366472,0.0033523336,0.017807534,-0.0039928183,0.0015362073,0.003185921,-0.0028018074,-0.0032092552,0.010517895,0.0039336677,-0.010748388,-0.0015349305,-0.0014511956,0.008436196,0.0055082156,0.015758313,0.011615429,-0.0030261762,0.0017005232,0.001011373,-0.0032146294,0.015516341,-0.011787661,-0.0040499144,-0.00092873303,-0.021974474,-0.0077014696,0.0023158717,0.009637878,0.0069526057,-0.009325081,-0.013840256,0.0056330385,0.03819295,0.031392418,-0.02449161,0.020110888,0.0026661209,-0.015817542,0.0041854763,-0.015197134,0.012946691,0.011057039,-0.021054827
-0.0041228794,-0.00016546501,0.00022700838,-0.004064311,-0.009037844,0.002065718,0.012944289,0.004728153,0.047564108,0.003350955,0.014570164,-0.008481951,0.0029098215,-0.016460044,-0.0054171695,0.017208494,-0.001175208,-0.016567122,0.011150478,0.01156864,-0.0010331325,0.003095833,-0.0012280837,9.388762e-06,0.015648909,0.0056030015,-0.010817628,0.01169597,-0.0077825245,0.006042065,-0.008400007,0.0077015753,0.007842558,0.00969348,0.0044260747,0.0058358614,0.0022050473,0.017699292,0.0061892485,-0.0053830235,-0.02230853,-0.015892731,0.0023210372,0.0082287565,-0.013165006,-0.002397646,-0.0038716595,-0.0079628825,0.004246562,0.01596952,-0.012227304,-0.012019589,-0.015389434,0.024693515,-0.0009889054,0.026506266,0.015779614,-0.004251991,-0.013856729,-0.012222553,0.003961255,0.024287546,0.008708303,6.672806e-05,0.008590542,0.02431024,-0.006377953,0.002006592,0.015440069,-0.016046198,-0.010974291,-0.013689144,-0.011699885,-0.0037460292,-0.008658928,0.014342268,0.0027681105,0.024961963,-0.018808138,1.5874151e-05,-0.010378359,-0.016886469,-0.015842255,-0.025791163,0.01719138,-0.01674718,0.0033066864,-0.011646366,0.03118841,-0.006962595,-0.004068736,0.006147819,-0.026636217,-0.016343173,-0.00087692623,-0.0041138316
-0.014088456,-0.003966769,-0.0039057303,-0.00085284497,-0.01072381,-0.0032651688,1.3602088e-05,0.007425845,-0.01046385,-0.0030133915,0.044975918,-0.003992072,0.01894406,0.007521834,-0.0022071018,0.0094131585,-0.019035844,0.0032124647,-0.006338541,-0.008250858,0.006345364,0.015943432,-0.0034976485,0.023261266,-0.0015244173,-0.00486641,-0.02127998,-0.007947679,0.0032539042,0.0074956277,0.0024725513,-0.00521715,0.002426168,-0.011429023,0.0047435923,-0.0037322433,-0.015963512,0.0024030074,-0.0086168,-0.002651245,-0.010382731,-0.011873766,-0.0007424074,-0.0024556818,-0.01294144,0.0018629263,-0.012408411,-0.013820177,0.02334926,-0.012816702,0.006785722,0.0022398226,-0.00886328,0.008089017,-0.013240654,-0.009514863,0.013251928,0.012604507,-0.00433741,-0.0052811606,0.019857425,0.061349902,-0.0068816966,0.011392478,-0.016852781,0.016134376,0.018509937,-0.017418891,-0.0105462335,-0.011927089,-0.0098202545,-0.0043753996,-0.006895985,0.021118391,-0.004181248,-0.009348352,0.03672946,0.028453533,0.004806355,0.00442198,0.0043372926,0.0027214515,-0.024961978,0.014265475,-0.018093154,-0.0067044366,0.0093014585,0.00781447,0.0049470654,-0.007932818,0.006597172,-0.0138918245,-0.018958945,-4.3973237e-06,0.012356592,0.0025457158
-0.016412962,-0.0071281297,-0.005534396,-0.0017069189,-0.02108437,0.005662411,-0.010515787,-0.0063535827,-0.011518865,0.0074724588,-0.008464808,-0.011051214,0.009738351,0.020674426,0.001330727,0.004154561,0.020769343,-0.005999701,0.012796219,-0.0015173033,-0.00089938875,-0.010129272,-0.0084130345,0.015024411,0.0067193354,-0.0022926312,-0.015158675,0.006227113,-0.013359477,-0.004923883,-0.012554446,-0.010413633,-0.0013878164,-0.011275062,0.026319029,0.021068307,-0.0137366,0.0075584683,-0.011802914,0.008039626,0.014175275,0.008698753,-0.012592222,0.019143037,-0.003398889,0.016812012,8.827269e-05,-0.011665158,0.008796661,-0.0035913244,0.012232824,0.017461734,-0.018397648,-0.007630363,0.0019084715,0.005939904,-0.010591011,-0.013199482,-0.013443392,0.017826553,0.028874371,-0.0051967194,-0.010966847,0.012476694,0.02931899,-0.01137503,0.026015362,-0.01352515,0.013714474,0.008156562,0.008160835,0.0045890603,0.002762461,-0.010115185,-0.0063725784,0.008101464,-0.00062894536,-0.002840015,-0.016748406,0.0044969404,-0.013345874,-0.01765088,0.00594362,-0.0036870681,0.017970879,-0.018965537,0.0010775938,-0.00894495,0.012835021,-0.011211896,0.0036725837,0.005159243,0.0038415545,0.016158389,0.009178801,-0.011137501
