0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0.03669606,0.0022290796,0.013415211,0.006811415,-0.0026986708,0.0145916,0.015241095,-0.022022225,-0.0093998425,0.012325477,0.01052107,-0.0034467848,-0.007080147,-0.012273331,0.0021623077,-0.015633527,-0.01353802,0.010639026,-0.0043758885,0.027439948,-0.0069671515,0.0036391118,-0.015184997,-0.009717603,0.018689198,0.028532933,-0.024526553,-0.005330189,-0.0038605228,0.0056783436,-0.011091996,-0.00014295569,-0.010479023,0.009393058,-0.024639182,-0.0067707407,0.010460723,0.0068458845,0.0020032942,0.0044240598,-0.008754218,-0.0079052,-0.012912106,-0.005239967,0.0069788233,0.0026925073,-0.008246005,-0.019788422,0.0049539795,-0.016343834,-0.019037314,0.0021758536,-0.016754352,0.020126984,0.00737134,-0.0049836272,0.008951351,-0.016420918,0.018248525,-0.005740885,0.033729058,-0.013758789,-0.0054846955,0.009196589,-0.006223589,-0.0052529443,0.019148815,-0.0046868892,0.0011834331,-0.009082435,-0.0126772355,0.007836194,0.0035909554,-0.004660006,0.0130315125,0.021580124,0.008637188,-0.0034278792,0.0011015065,-0.0054067187,-0.02946548,0.016054435,-0.012858278,-0.0013831299,0.014281309,-0.010843782,0.017834697,-0.008885566,-0.0075070793,-0.0055592135,0.0049745147,-0.0045102257,-0.0073340866,6.341463e-05,0.003225519,-0.000978432
-0.013189981,-0.010870481,0.011314641,-0.0030936536,0.026652401,-0.005773035,0.0003310123,-0.011100494,0.02028055,0.0039237915,0.0035116256,-0.008380759,-0.004508436,-0.02840646,-0.0037805797,0.015064408,-0.028581476,-0.0028597703,0.006730663,0.02294191,-0.0038100004,-0.0016434138,-0.0070240404,-8.077954e-05,-0.010240581,0.012107642,-0.0271539,0.019084055,-0.008602657,0.0028391527,-0.0044341995,-0.0044377893,-0.0075376923,0.035286333,-0.008462074,-0.012988172,-0.00068950286,0.02489879,-0.0008069956,-0.0021566597,-0.009340222,-0.0074624135,-0.013153431,-0.0048494716,0.006094504,-0.0018543203,-0.014433241,-0.00028939557,-0.013320379,-0.017820403,0.021521274,0.022199392,-0.014593106,-0.0053432873,0.01379173,-0.011444376,0.013648219,0.0026837387,0.00928996,0.00019981721,-0.011035193,0.012447194,0.0015539293,-0.003995873,-0.005645579,-0.010019805,0.011316154,0.0025753083,0.01664486,0.0059823687,0.009810183,0.01931023,0.036671642,0.0009429997,-0.017255949,0.001878761,-0.0128946435,-0.0056923274,-0.008670553,0.011221956,-0.014396611,0.020169144,-0.0059257783,-0.0012020129,0.0034447475,-0.022211686,0.013020504,-0.028054282,-0.013217139,-0.0076073753,0.0037468704,0.003228982,0.015361802,-0.00028638777,0.0056000184,0.008048074
-0.009203817,0.0015025233,-0.010662165,-0.0065960665,-0.012485056,0.016156884,0.014405323,0.012629924,0.035859678,-0.0038159257,0.02221527,-0.003393646,-0.002051929,-0.025788616,-0.014660821,0.017826183,-0.0065017017,0.0070245457,-0.008154683,-0.0004321672,0.014829551,0.01068915,0.005766896,0.005976028,0.0007203964,0.0050536385,-0.017634457,0.018937115,-0.014723165,-0.0031294853,0.003267688,-0.004113878,-0.012785378,-0.004431769,0.016139226,0.0043142205,-0.0067878645,-0.0022664766,0.0057915,-0.012547896,-0.009460122,-0.018288247,-0.009310031,-0.012701126,0.0021192587,-0.005736603,-1.8685774e-05,-0.0023598552,0.0016293615,-0.004762193,-0.009031469,-0.005656709,-0.0052069016,0.0012611918,-0.0015246039,0.017548885,0.014661343,-0.0105118705,-0.010637456,-0.011166673,0.0069932067,0.01202015,-0.003019971,0.002205986,0.004926671,0.045219515,0.022148328,-0.009562754,0.010387059,-0.0011863076,-0.014094896,-0.003490318,-0.009720696,0.015148862,-0.014945078,0.00018461632,0.017370628,0.037681017,-0.023530416,-0.0014900041,-0.013294982,-0.019565197,-0.022751998,0.006126039,0.03158576,-0.007918288,0.009849454,-0.017816884,0.022214806,-0.008113629,0.007950588,0.0049653607,0.003893594,-0.0020606448,-0.008929153,-0.002771949
-0.016420627,-0.00470208,-0.013814463,-0.011877368,-0.016998138,-0.0099845985,-0.0040671756,0.0068796715,-0.0043293876,0.008741706,0.039131723,-0.00055886805,0.011973808,0.020687457,-0.0046006674,-0.0057533523,-0.020211745,0.001268122,0.008016367,-0.00800206,-0.0047670114,0.021935431,0.003107318,0.02052025,-0.0036737795,-0.0019134152,-0.015406582,-0.01300194,-0.0070637558,0.01648066,0.0034059356,-0.012659893,-0.0144881215,-0.0089272205,0.01016435,0.00723666,-0.015721943,0.0076169115,-0.009523477,-0.00897449,-0.014165383,-0.0066439467,-0.013680589,0.00010095679,-0.00011663082,0.0093223695,0.008162109,-0.008321541,0.021170642,-0.009447249,0.015617372,0.0032993837,-0.013223609,0.005128109,-0.010358295,-0.0037507922,0.004255416,0.0043592094,-0.0014760384,0.0044985875,0.021653682,0.05785526,0.0013859444,0.011223781,-0.013562797,0.018688787,-0.0045113987,-0.009372986,-0.008897372,-0.01965755,-0.006227255,0.013151914,-0.001203695,0.006018853,-0.0018255503,-0.024240572,0.033177625,0.020851329,-0.0027189583,0.019608898,-0.020421794,0.012828924,-0.010597815,0.0033860668,-0.006799619,-0.0016599672,0.006906709,-0.0070863697,0.0018907972,-0.010826315,0.0104736965,-0.011857288,-0.0016057051,0.008824864,0.0008382158,0.00645489
-0.014607054,-0.00943226,0.0011124489,-0.015883382,-0.00093180855,0.017676681,-0.000565405,-0.005912242,-0.010468823,-0.0006197093,-0.003947462,-0.00916099,-0.01519552,0.03398984,-0.008838728,-0.022234926,0.005749952,-0.009775156,0.013665929,-0.016636537,-0.00084510224,0.0058821156,-0.010099873,0.016849037,0.00041384323,-0.0075573022,-0.011463804,0.0090931775,-0.0011251804,0.015806843,-0.003894672,0.004302106,-0.019196024,-0.0094168475,0.021394752,0.0127788,-0.0126688,0.020649314,0.0017916409,0.005142608,0.007360877,0.012854248,-0.015418249,0.0057847896,0.013894047,0.026738722,0.00029951145,-0.0016887054,-0.008481463,-0.004465132,0.017537747,0.0065747607,-0.016864603,-0.026858464,-0.00482209,-0.003952221,-0.02290714,-0.021183427,-0.009739625,0.011169753,0.009012366,-0.007858177,-0.006863253,0.021332774,0.040024534,0.0028842038,0.010295399,-0.0007571945,0.01159246,0.0031236152,0.031538364,0.019676762,-0.009938095,-0.010365304,-0.00046161088,0.0068200696,-0.0010732255,-0.005901738,-0.0031039321,-0.0061367205,-0.0054604583,-0.007625655,0.012238383,0.003527919,0.015880352,-0.01841703,-0.00056769035,-0.008689739,0.007281674,0.0036849747,0.005809307,0.0170106,0.008927196,-0.01638312,-0.00244914,-0.011914763
0.0007682675,-0.005094816,-0.008730225,-0.0067073395,0.0022727207,0.0009134651,0.01146806,0.022253966,-0.019231657,0.0076083164,-0.0051443656,-0.002969629,-0.011774055,0.02463331,0.002054484,-0.014448168,-0.021103138,0.024850443,0.010798753,-0.013726223,0.01920982,0.0012820513,0.006450565,-0.000603755,0.009812003,0.008459468,-0.004441676,-0.012309471,-0.0029848944,0.022943893,0.0027672125,0.0016448506,-0.018489517,-0.017495492,0.02794071,-0.020117683,-0.00043973926,-0.007077841,-0.010762571,-0.013060584,-0.010811715,-0.0147699155,-0.015034955,0.001717267,0.014266937,0.0073701814,0.0020764093,-0.00053501833,0.001239337,-0.02331324,-0.009646224,-0.011286725,-0.010691454,0.0059012016,0.01098091,-0.006119058,-0.014365087,-0.012842735,-0.003396871,0.007458167,0.015343987,-0.0125710545,0.0028523125,0.027728343,-0.0045990986,-0.004883299,0.006402235,0.0054615955,-0.011400325,-0.0071950015,0.019749938,0.006146135,0.0026618724,-0.0061265337,0.020914763,0.005175443,0.0013483306,-0.0052091135,0.004751414,-0.019306855,-0.026685204,-0.008389407,0.013459511,0.0009301666,0.0023032082,-0.021660766,0.014110532,-0.0019819052,-0.00112484,0.01424638,0.0032497218,0.033829767,0.015339634,-0.014884704,0.016724277,-0.012583573
0.012931621,-0.0022176602,0.0064872312,-0.006734207,-0.004117552,0.0024302062,0.01167903,-0.01982675,-0.023101915,0.0037296952,-0.011471987,0.021697108,-0.00555939,-0.01259369,0.02338634,0.009434476,0.0025286213,0.011090899,0.0072065378,-0.0009206657,-0.011013109,0.0030002424,-0.0084265815,-0.015949562,0.017932987,0.01021849,0.012981679,1.2343397e-06,-0.00031241466,-0.013551782,-0.009953535,-0.004598937,-0.030693049,-0.0025778522,-0.0042758463,-0.005663192,-0.0021322784,-0.0072127525,-0.008617383,0.017266566,-0.019047543,-0.014993493,-0.0060676425,-0.004370832,0.02649716,0.015653605,-0.008954853,0.01907708,-0.002314833,0.008575076,-0.004532477,-0.014761733,0.009273497,-0.007971393,0.0037887688,-0.006397935,-0.016001597,-0.013013739,-0.015285647,0.025852703,0.005994927,0.020239357,-0.020050425,-0.021169556,0.014657472,-0.02206512,-0.0048414217,-0.01770235,0.009858078,0.0023157108,-0.00092732045,0.024274962,0.0039640306,-0.0013881656,-0.0158404,-0.008067489,-0.0167023,0.0064108158,0.009496338,0.005034149,0.024653217,-0.015427854,0.0016567935,-0.012268442,0.0040633823,0.008138518,-0.010091388,0.014562672,0.01423541,0.003841828,0.0012350153,0.0062621236,-0.014750435,0.0015738321,0.007438949,0.0008431084
-0.00051098136,0.0002013454,0.00082096155,-0.008387694,-0.0137799475,0.013847838,-0.0032640088,-0.010281629,0.029504107,-0.00579428,-0.009730324,-0.00036027533,0.0007502003,0.032551955,-0.00050848804,0.001425994,0.019638248,-0.018738918,0.00061968795,-0.0024836233,-0.011558589,-0.0063956524,0.015785232,0.0034918003,0.0051468685,0.0111108,-0.0046345093,-0.0051077767,-0.00047256585,-0.025915818,-0.0133669125,-0.006055745,-0.0015620625,-0.017254177,0.011566534,-0.010048353,-0.017991535,-0.0026789855,0.0071832435,0.030873952,-0.0074223825,-0.0012676965,0.013933833,0.011419727,-0.025110759,0.01904098,-0.0006082902,-0.005962348,0.017971955,-0.0015471412,0.0037633243,0.018672362,-0.0035246096,-0.0020366153,0.00022839771,-0.0030520854,-0.0093479175,-0.013889734,0.018184433,0.022694554,0.021332558,0.0033255778,-0.014805051,-0.0042705056,0.011626983,-0.0021958884,-0.0037464378,-0.018759074,-0.009157592,-0.0045658466,0.022450222,-0.002474493,-0.007236146,-0.018047573,-0.0061716866,0.018423088,-0.0063076825,0.0065415003,0.0076872366,0.016849848,-0.00282294,-0.015270314,0.0008536223,-0.017994666,0.033137802,-0.0063943127,0.0075838636,0.0048864973,0.012523209,0.022783464,0.008220063,0.01423793,-0.026627824,0.016662695,-0.0058652977,-0.017079813
-0.0026623313,-0.0043507866,0.00020321287,-0.0051801708,-0.00042715174,0.019540738,0.018795772,0.0017626527,-0.015745034,0.013652357,0.00089389243,-0.020621086,-0.0028469034,0.04119395,0.0262096,0.0023232673,-0.0095824385,-0.00032408076,-0.011754726,0.008375855,0.008856106,0.0006796219,-0.009457389,-0.016843522,0.009663687,0.022299951,-0.013351398,-0.003456522,-0.015293544,0.008832514,-0.0057019033,-0.008272965,-0.013155976,-0.011445656,0.02226083,-0.01037789,-0.0018448496,-0.0027583202,0.021786045,0.0033587425,-0.020228855,-0.0047107143,-0.015114119,-0.00611717,0.0026875301,0.011853012,0.027085474,-0.015472102,0.011567894,-0.02048225,0.0023480915,0.010145455,-0.0028220857,0.0010875998,0.00036489475,0.00917212,-0.026825778,-0.013421021,0.019909617,0.011443842,0.032461137,-0.0025017518,-0.004551277,0.008242199,-0.02207326,0.0022124918,0.012270054,-0.009034923,0.0023627277,0.008613761,-0.0026867278,-0.012039958,-0.0070997607,-0.012147027,0.022644617,0.016170641,3.6012618e-05,-0.00031390457,-0.006365772,-0.008315024,-0.007494212,0.017286696,0.009834889,-0.010692061,-0.003539309,2.675343e-05,0.012082209,-0.015504637,0.0040824716,-0.0005640509,-0.01509896,0.02153038,-0.018735591,0.008449798,0.0002049491,-0.0137270875
0.018083401,-0.005472921,-0.013612226,0.0035234366,0.011744225,0.021988688,-0.008447397,-0.014820732,-0.007843221,0.014706061,0.0021942146,0.02960048,-0.016334735,0.009846459,0.019089716,-0.022530219,0.00996232,-0.0046910206,-0.007832989,0.0016512809,0.000562749,0.008395136,-0.008665852,0.017043632,-0.004516079,0.0039263777,-0.0063917553,-0.008031154,0.004348005,-0.011578474,0.005304612,-0.020057362,-0.016860414,0.032691166,0.01879429,0.0018012921,-0.01525469,-0.00069501053,0.017235449,0.017035255,0.013611126,0.012334741,-0.001591056,0.012105427,-0.016939754,-0.009410409,0.00329198,0.0058503575,-0.014926674,-0.008358219,-0.016496263,-0.00543816,-0.02077111,-0.014752242,0.014027532,-0.001181084,-0.009195509,-0.0070012417,0.0031049026,0.007669482,0.011734354,0.008441889,-0.009158001,-0.0041382005,-0.0003302778,0.010932229,0.011326908,0.003322714,-0.008727972,0.0013753801,-0.012048309,0.003748227,-0.0151460115,-0.019643307,-0.010772633,-0.0037787233,0.020194003,-0.014624268,0.026180416,0.009775842,0.014517951,0.01261468,0.0040869424,-0.012013285,-0.009986556,0.0019928354,0.0138940355,-0.0029542374,0.009005171,-0.008829717,-0.016732572,-0.00087001664,-0.0016070625,0.0025515256,0.0055645597,-0.016157411
